currTime,Roll,Pitch,Yaw
155.00,306.00,323.00,-6.57,-1.81,-7.12,
155.00,306.00,323.00,-6.57,-1.81,-7.12,
156.00,306.00,323.00,-6.57,-1.81,-7.12,
156.00,306.00,323.00,-6.57,-1.81,-7.12,
157.00,306.00,323.00,-6.57,-1.81,-7.12,
157.00,306.00,323.00,-6.57,-1.81,-7.12,
158.00,306.00,323.00,-6.57,-1.81,-7.12,
158.00,306.00,323.00,-6.57,-1.81,-7.12,
159.00,306.00,323.00,-6.57,-1.81,-7.12,
159.00,306.00,323.00,-6.57,-1.81,-7.12,
160.00,306.00,323.00,-6.57,-1.81,-7.12,
161.00,306.00,323.00,-6.57,-1.81,-7.12,
161.00,306.00,323.00,-6.57,-1.81,-7.12,
166.00,306.00,323.00,-6.57,-1.81,-7.12,
167.00,306.00,323.00,-6.57,-1.81,-7.12,
167.00,306.00,323.00,-6.57,-1.81,-7.12,
168.00,306.00,323.00,-6.57,-1.81,-7.12,
168.00,306.00,323.00,-6.57,-1.81,-7.12,
169.00,306.00,323.00,-6.57,-1.81,-7.12,
169.00,306.00,323.00,-6.57,-1.81,-7.12,
170.00,306.00,323.00,-6.57,-1.81,-7.12,
170.00,306.00,323.00,-6.57,-1.81,-7.12,
171.00,306.00,323.00,-6.57,-1.81,-7.12,
172.00,306.00,323.00,-6.57,-1.81,-7.12,
172.00,306.00,323.00,-6.57,-1.81,-7.12,
177.00,306.00,323.00,-6.57,-1.81,-7.12,
178.00,306.00,323.00,-6.57,-1.81,-7.12,
178.00,306.00,323.00,-6.57,-1.81,-7.12,
179.00,306.00,323.00,-6.57,-1.81,-7.12,
179.00,306.00,323.00,-6.57,-1.81,-7.12,
180.00,306.00,323.00,-6.57,-1.81,-7.12,
180.00,306.00,323.00,-6.57,-1.81,-7.12,
181.00,306.00,323.00,-6.57,-1.81,-7.12,
181.00,306.00,323.00,-6.57,-1.81,-7.12,
182.00,306.00,323.00,-6.57,-1.81,-7.12,
183.00,306.00,323.00,-6.57,-1.81,-7.12,
183.00,306.00,323.00,-6.57,-1.81,-7.12,
184.00,306.00,323.00,-6.57,-1.81,-7.12,
189.00,306.00,323.00,-6.57,-1.81,-7.12,
189.00,306.00,323.00,-6.57,-1.81,-7.12,
190.00,306.00,323.00,-6.57,-1.81,-7.12,
190.00,306.00,323.00,-6.57,-1.81,-7.12,
191.00,306.00,323.00,-6.57,-1.81,-7.12,
191.00,306.00,323.00,-6.57,-1.81,-7.12,
192.00,306.00,323.00,-6.57,-1.81,-7.12,
192.00,306.00,323.00,-6.57,-1.81,-7.12,
193.00,306.00,323.00,-6.57,-1.81,-7.12,
193.00,306.00,323.00,-6.57,-1.81,-7.12,
194.00,306.00,323.00,-6.57,-1.81,-7.12,
194.00,306.00,323.00,-6.57,-1.81,-7.12,
199.00,306.00,323.00,-6.57,-1.81,-7.12,
200.00,306.00,323.00,-6.57,-1.81,-7.12,
200.00,306.00,323.00,-6.57,-1.81,-7.12,
201.00,306.00,323.00,-6.57,-1.81,-7.12,
202.00,306.00,323.00,-6.57,-1.81,-7.12,
202.00,306.00,323.00,-6.57,-1.81,-7.12,
203.00,306.00,323.00,-6.57,-1.81,-7.12,
203.00,306.00,323.00,-6.57,-1.81,-7.12,
204.00,306.00,323.00,-6.57,-1.81,-7.12,
204.00,306.00,323.00,-6.57,-1.81,-7.12,
205.00,306.00,323.00,-6.57,-1.81,-7.12,
205.00,306.00,323.00,-6.57,-1.81,-7.12,
206.00,306.00,323.00,-6.57,-1.81,-7.12,
211.00,306.00,323.00,-6.57,-1.81,-7.12,
211.00,306.00,323.00,-6.57,-1.81,-7.12,
212.00,306.00,323.00,-6.57,-1.81,-7.12,
213.00,306.00,323.00,-6.57,-1.81,-7.12,
213.00,306.00,323.00,-6.57,-1.81,-7.12,
214.00,306.00,323.00,-6.57,-1.81,-7.12,
214.00,306.00,323.00,-6.57,-1.81,-7.12,
215.00,306.00,323.00,-6.57,-1.81,-7.12,
215.00,306.00,323.00,-6.57,-1.81,-7.12,
216.00,306.00,323.00,-6.57,-1.81,-7.12,
216.00,306.00,323.00,-6.57,-1.81,-7.12,
217.00,306.00,323.00,-6.57,-1.81,-7.12,
222.00,306.00,323.00,-6.57,-1.81,-7.12,
222.00,306.00,323.00,-6.57,-1.81,-7.12,
223.00,306.00,323.00,-6.57,-1.81,-7.12,
224.00,306.00,323.00,-6.57,-1.81,-7.12,
224.00,306.00,323.00,-6.57,-1.81,-7.12,
225.00,306.00,323.00,-6.57,-1.81,-7.12,
225.00,306.00,323.00,-6.57,-1.81,-7.12,
226.00,306.00,323.00,-6.57,-1.81,-7.12,
226.00,306.00,323.00,-6.57,-1.81,-7.12,
227.00,306.00,323.00,-6.57,-1.81,-7.12,
227.00,306.00,323.00,-6.57,-1.81,-7.12,
228.00,306.00,323.00,-6.57,-1.81,-7.12,
228.00,306.00,323.00,-6.57,-1.81,-7.12,
233.00,306.00,323.00,-6.57,-1.81,-7.12,
234.00,306.00,323.00,-6.57,-1.81,-7.12,
235.00,306.00,323.00,-6.57,-1.81,-7.12,
235.00,306.00,323.00,-6.57,-1.81,-7.12,
236.00,306.00,323.00,-6.57,-1.81,-7.12,
236.00,306.00,323.00,-6.57,-1.81,-7.12,
237.00,306.00,323.00,-6.57,-1.81,-7.12,
237.00,306.00,323.00,-6.57,-1.81,-7.12,
238.00,306.00,323.00,-6.57,-1.81,-7.12,
238.00,306.00,323.00,-6.57,-1.81,-7.12,
239.00,306.00,323.00,-6.57,-1.81,-7.12,
239.00,306.00,323.00,-6.57,-1.81,-7.12,
244.00,306.00,323.00,-6.57,-1.81,-7.12,
245.00,306.00,323.00,-6.57,-1.81,-7.12,
246.00,306.00,323.00,-6.57,-1.81,-7.12,
246.00,306.00,323.00,-6.57,-1.81,-7.12,
247.00,306.00,323.00,-6.57,-1.81,-7.12,
247.00,306.00,323.00,-6.57,-1.81,-7.12,
248.00,306.00,323.00,-6.57,-1.81,-7.12,
248.00,306.00,323.00,-6.57,-1.81,-7.12,
249.00,306.00,323.00,-6.57,-1.81,-7.12,
249.00,306.00,323.00,-6.57,-1.81,-7.12,
250.00,306.00,323.00,-6.57,-1.81,-7.12,
250.00,306.00,323.00,-6.57,-1.81,-7.12,
251.00,306.00,323.00,-6.57,-1.81,-7.12,
256.00,306.00,323.00,-6.57,-1.81,-7.12,
257.00,306.00,323.00,-6.57,-1.81,-7.12,
257.00,306.00,323.00,-6.57,-1.81,-7.12,
258.00,306.00,323.00,-6.57,-1.81,-7.12,
258.00,306.00,323.00,-6.57,-1.81,-7.12,
259.00,306.00,323.00,-6.57,-1.81,-7.12,
259.00,306.00,323.00,-6.57,-1.81,-7.12,
260.00,306.00,323.00,-6.57,-1.81,-7.12,
260.00,306.00,323.00,-6.57,-1.81,-7.12,
261.00,306.00,323.00,-6.57,-1.81,-7.12,
261.00,306.00,323.00,-6.57,-1.81,-7.12,
262.00,306.00,323.00,-6.57,-1.81,-7.12,
267.00,306.00,323.00,-6.57,-1.81,-7.12,
268.00,306.00,323.00,-6.57,-1.81,-7.12,
268.00,306.00,323.00,-6.57,-1.81,-7.12,
269.00,306.00,323.00,-6.57,-1.81,-7.12,
269.00,306.00,323.00,-6.57,-1.81,-7.12,
270.00,306.00,323.00,-6.57,-1.81,-7.12,
270.00,306.00,323.00,-6.57,-1.81,-7.12,
271.00,306.00,323.00,-6.57,-1.81,-7.12,
271.00,306.00,323.00,-6.57,-1.81,-7.12,
272.00,306.00,323.00,-6.57,-1.81,-7.12,
272.00,306.00,323.00,-6.57,-1.81,-7.12,
273.00,306.00,323.00,-6.57,-1.81,-7.12,
274.00,306.00,323.00,-6.57,-1.81,-7.12,
278.00,306.00,323.00,-6.57,-1.81,-7.12,
279.00,306.00,323.00,-6.57,-1.81,-7.12,
279.00,306.00,323.00,-6.57,-1.81,-7.12,
280.00,306.00,323.00,-6.57,-1.81,-7.12,
281.00,306.00,323.00,-6.57,-1.81,-7.12,
281.00,306.00,323.00,-6.57,-1.81,-7.12,
282.00,306.00,323.00,-6.57,-1.81,-7.12,
282.00,306.00,323.00,-6.57,-1.81,-7.12,
283.00,306.00,323.00,-6.57,-1.81,-7.12,
283.00,306.00,323.00,-6.57,-1.81,-7.12,
284.00,306.00,323.00,-6.57,-1.81,-7.12,
284.00,306.00,323.00,-6.57,-1.81,-7.12,
289.00,306.00,323.00,-6.57,-1.81,-7.12,
290.00,306.00,323.00,-6.57,-1.81,-7.12,
290.00,306.00,323.00,-6.57,-1.81,-7.12,
291.00,306.00,323.00,-6.57,-1.81,-7.12,
291.00,306.00,323.00,-6.57,-1.81,-7.12,
292.00,306.00,323.00,-6.57,-1.81,-7.12,
292.00,306.00,323.00,-6.57,-1.81,-7.12,
293.00,306.00,323.00,-6.57,-1.81,-7.12,
294.00,306.00,323.00,-6.57,-1.81,-7.12,
294.00,306.00,323.00,-6.57,-1.81,-7.12,
295.00,306.00,323.00,-6.57,-1.81,-7.12,
295.00,306.00,323.00,-6.57,-1.81,-7.12,
296.00,306.00,323.00,-6.57,-1.81,-7.12,
301.00,306.00,323.00,-6.57,-1.81,-7.12,
301.00,306.00,323.00,-6.57,-1.81,-7.12,
302.00,306.00,323.00,-6.57,-1.81,-7.12,
302.00,306.00,323.00,-6.57,-1.81,-7.12,
303.00,306.00,323.00,-6.57,-1.81,-7.12,
304.00,306.00,323.00,-6.57,-1.81,-7.12,
304.00,306.00,323.00,-6.57,-1.81,-7.12,
305.00,306.00,323.00,-6.57,-1.81,-7.12,
305.00,306.00,323.00,-6.57,-1.81,-7.12,
306.00,306.00,323.00,-6.57,-1.81,-7.12,
306.00,306.00,323.00,-6.57,-1.81,-7.12,
307.00,306.00,323.00,-6.57,-1.81,-7.12,
312.00,306.00,323.00,-6.57,-1.81,-7.12,
312.00,306.00,323.00,-6.57,-1.81,-7.12,
313.00,306.00,323.00,-6.57,-1.81,-7.12,
313.00,306.00,323.00,-6.57,-1.81,-7.12,
314.00,306.00,323.00,-6.57,-1.81,-7.12,
314.00,306.00,323.00,-6.57,-1.81,-7.12,
315.00,306.00,323.00,-6.57,-1.81,-7.12,
316.00,306.00,323.00,-6.57,-1.81,-7.12,
316.00,306.00,323.00,-6.57,-1.81,-7.12,
317.00,306.00,323.00,-6.57,-1.81,-7.12,
317.00,306.00,323.00,-6.57,-1.81,-7.12,
318.00,306.00,323.00,-6.57,-1.81,-7.12,
318.00,306.00,323.00,-6.57,-1.81,-7.12,
323.00,306.00,323.00,-6.57,-1.81,-7.12,
324.00,306.00,323.00,-6.57,-1.81,-7.12,
324.00,306.00,323.00,-6.57,-1.81,-7.12,
325.00,306.00,323.00,-6.57,-1.81,-7.12,
325.00,306.00,323.00,-6.57,-1.81,-7.12,
326.00,306.00,323.00,-6.57,-1.81,-7.12,
327.00,306.00,323.00,-6.57,-1.81,-7.12,
327.00,306.00,323.00,-6.57,-1.81,-7.12,
328.00,306.00,323.00,-6.57,-1.81,-7.12,
328.00,306.00,323.00,-6.57,-1.81,-7.12,
329.00,306.00,323.00,-6.57,-1.81,-7.12,
329.00,306.00,323.00,-6.57,-1.81,-7.12,
334.00,306.00,323.00,-6.57,-1.81,-7.12,
335.00,306.00,323.00,-6.57,-1.81,-7.12,
335.00,306.00,323.00,-6.57,-1.81,-7.12,
336.00,306.00,323.00,-6.57,-1.81,-7.12,
336.00,306.00,323.00,-6.57,-1.81,-7.12,
337.00,306.00,323.00,-6.57,-1.81,-7.12,
338.00,306.00,323.00,-6.57,-1.81,-7.12,
338.00,306.00,323.00,-6.57,-1.81,-7.12,
339.00,306.00,323.00,-6.57,-1.81,-7.12,
339.00,306.00,323.00,-6.57,-1.81,-7.12,
340.00,306.00,323.00,-6.57,-1.81,-7.12,
340.00,306.00,323.00,-6.57,-1.81,-7.12,
341.00,306.00,323.00,-6.57,-1.81,-7.12,
346.00,306.00,323.00,-6.57,-1.81,-7.12,
346.00,306.00,323.00,-6.57,-1.81,-7.12,
347.00,306.00,323.00,-6.57,-1.81,-7.12,
347.00,306.00,323.00,-6.57,-1.81,-7.12,
348.00,306.00,323.00,-6.57,-1.81,-7.12,
349.00,306.00,323.00,-6.57,-1.81,-7.12,
349.00,306.00,323.00,-6.57,-1.81,-7.12,
350.00,306.00,323.00,-6.57,-1.81,-7.12,
350.00,306.00,323.00,-6.57,-1.81,-7.12,
351.00,306.00,323.00,-6.57,-1.81,-7.12,
351.00,306.00,323.00,-6.57,-1.81,-7.12,
352.00,306.00,323.00,-6.57,-1.81,-7.12,
357.00,306.00,323.00,-6.57,-1.81,-7.12,
357.00,306.00,323.00,-6.57,-1.81,-7.12,
358.00,306.00,323.00,-6.57,-1.81,-7.12,
359.00,306.00,323.00,-6.57,-1.81,-7.12,
359.00,306.00,323.00,-6.57,-1.81,-7.12,
360.00,306.00,323.00,-6.57,-1.81,-7.12,
360.00,306.00,323.00,-6.57,-1.81,-7.12,
361.00,306.00,323.00,-6.57,-1.81,-7.12,
361.00,306.00,323.00,-6.57,-1.81,-7.12,
362.00,306.00,323.00,-6.57,-1.81,-7.12,
362.00,306.00,323.00,-6.57,-1.81,-7.12,
363.00,306.00,323.00,-6.57,-1.81,-7.12,
363.00,306.00,323.00,-6.57,-1.81,-7.12,
368.00,306.00,323.00,-6.57,-1.81,-7.12,
369.00,306.00,323.00,-6.57,-1.81,-7.12,
369.00,306.00,323.00,-6.57,-1.81,-7.12,
370.00,306.00,323.00,-6.57,-1.81,-7.12,
370.00,306.00,323.00,-6.57,-1.81,-7.12,
371.00,306.00,323.00,-6.57,-1.81,-7.12,
372.00,306.00,323.00,-6.57,-1.81,-7.12,
372.00,306.00,323.00,-6.57,-1.81,-7.12,
373.00,306.00,323.00,-6.57,-1.81,-7.12,
373.00,306.00,323.00,-6.57,-1.81,-7.12,
374.00,306.00,323.00,-6.57,-1.81,-7.12,
374.00,306.00,323.00,-6.57,-1.81,-7.12,
379.00,306.00,323.00,-6.57,-1.81,-7.12,
380.00,306.00,323.00,-6.57,-1.81,-7.12,
380.00,306.00,323.00,-6.57,-1.81,-7.12,
381.00,306.00,323.00,-6.57,-1.81,-7.12,
381.00,306.00,323.00,-6.57,-1.81,-7.12,
382.00,306.00,323.00,-6.57,-1.81,-7.12,
382.00,306.00,323.00,-6.57,-1.81,-7.12,
383.00,306.00,323.00,-6.57,-1.81,-7.12,
383.00,306.00,323.00,-6.57,-1.81,-7.12,
384.00,306.00,323.00,-6.57,-1.81,-7.12,
385.00,306.00,323.00,-6.57,-1.81,-7.12,
385.00,306.00,323.00,-6.57,-1.81,-7.12,
386.00,306.00,323.00,-6.57,-1.81,-7.12,
391.00,306.00,323.00,-6.57,-1.81,-7.12,
391.00,306.00,323.00,-6.57,-1.81,-7.12,
392.00,306.00,323.00,-6.57,-1.81,-7.12,
392.00,306.00,323.00,-6.57,-1.81,-7.12,
393.00,306.00,323.00,-6.57,-1.81,-7.12,
393.00,306.00,323.00,-6.57,-1.81,-7.12,
394.00,306.00,323.00,-6.57,-1.81,-7.12,
394.00,306.00,323.00,-6.57,-1.81,-7.12,
395.00,306.00,323.00,-6.57,-1.81,-7.12,
396.00,306.00,323.00,-6.57,-1.81,-7.12,
396.00,306.00,323.00,-6.57,-1.81,-7.12,
397.00,306.00,323.00,-6.57,-1.81,-7.12,
402.00,306.00,323.00,-6.57,-1.81,-7.12,
402.00,306.00,323.00,-6.57,-1.81,-7.12,
403.00,306.00,323.00,-6.57,-1.81,-7.12,
403.00,306.00,323.00,-6.57,-1.81,-7.12,
404.00,306.00,323.00,-6.57,-1.81,-7.12,
404.00,306.00,323.00,-6.57,-1.81,-7.12,
405.00,306.00,323.00,-6.57,-1.81,-7.12,
405.00,306.00,323.00,-6.57,-1.81,-7.12,
406.00,306.00,323.00,-6.57,-1.81,-7.12,
407.00,306.00,323.00,-6.57,-1.81,-7.12,
407.00,306.00,323.00,-6.57,-1.81,-7.12,
408.00,306.00,323.00,-6.57,-1.81,-7.12,
408.00,306.00,323.00,-6.57,-1.81,-7.12,
413.00,306.00,323.00,-6.57,-1.81,-7.12,
414.00,306.00,323.00,-6.57,-1.81,-7.12,
414.00,306.00,323.00,-6.57,-1.81,-7.12,
415.00,306.00,323.00,-6.57,-1.81,-7.12,
415.00,306.00,323.00,-6.57,-1.81,-7.12,
416.00,306.00,323.00,-6.57,-1.81,-7.12,
416.00,306.00,323.00,-6.57,-1.81,-7.12,
417.00,306.00,323.00,-6.57,-1.81,-7.12,
418.00,306.00,323.00,-6.57,-1.81,-7.12,
418.00,306.00,323.00,-6.57,-1.81,-7.12,
419.00,306.00,323.00,-6.57,-1.81,-7.12,
419.00,306.00,323.00,-6.57,-1.81,-7.12,
424.00,306.00,323.00,-6.57,-1.81,-7.12,
425.00,306.00,323.00,-6.57,-1.81,-7.12,
425.00,306.00,323.00,-6.57,-1.81,-7.12,
426.00,306.00,323.00,-6.57,-1.81,-7.12,
426.00,306.00,323.00,-6.57,-1.81,-7.12,
427.00,306.00,323.00,-6.57,-1.81,-7.12,
427.00,306.00,323.00,-6.57,-1.81,-7.12,
428.00,306.00,323.00,-6.57,-1.81,-7.12,
429.00,306.00,323.00,-6.57,-1.81,-7.12,
429.00,306.00,323.00,-6.57,-1.81,-7.12,
430.00,306.00,323.00,-6.57,-1.81,-7.12,
430.00,306.00,323.00,-6.57,-1.81,-7.12,
431.00,306.00,323.00,-6.57,-1.81,-7.12,
436.00,306.00,323.00,-6.57,-1.81,-7.12,
436.00,306.00,323.00,-6.57,-1.81,-7.12,
437.00,306.00,323.00,-6.57,-1.81,-7.12,
437.00,306.00,323.00,-6.57,-1.81,-7.12,
438.00,306.00,323.00,-6.57,-1.81,-7.12,
438.00,306.00,323.00,-6.57,-1.81,-7.12,
439.00,306.00,323.00,-6.57,-1.81,-7.12,
440.00,306.00,323.00,-6.57,-1.81,-7.12,
440.00,306.00,323.00,-6.57,-1.81,-7.12,
441.00,306.00,323.00,-6.57,-1.81,-7.12,
441.00,306.00,323.00,-6.57,-1.81,-7.12,
442.00,306.00,323.00,-6.57,-1.81,-7.12,
447.00,306.00,323.00,-6.57,-1.81,-7.12,
447.00,306.00,323.00,-6.57,-1.81,-7.12,
448.00,306.00,323.00,-6.57,-1.81,-7.12,
448.00,306.00,323.00,-6.57,-1.81,-7.12,
449.00,306.00,323.00,-6.57,-1.81,-7.12,
449.00,306.00,323.00,-6.57,-1.81,-7.12,
450.00,306.00,323.00,-6.57,-1.81,-7.12,
451.00,306.00,323.00,-6.57,-1.81,-7.12,
451.00,306.00,323.00,-6.57,-1.81,-7.12,
